id,WELL,DEPTH,SP,GR,AC,label
2124,2,1485.38,61.99,168.25,327.86,2
1238,2,1374.63,58.63,143.48,353.71,2
24572,146,1687.42,51.63,111.99,274.93,2
34704,298,1994.25,48.92,131.28,276.91,2
27647,146,2234.24,26.09,127.93,247.05,1
25975,146,1936.9,52.48,141.32,324.27,2
25020,146,1767.13,48.3,88.87,239.9,1
5035,2,1849.25,59.82,119.83,244.48,0
11806,2,2695.63,60.52,144.21,212.0,0
19110,146,716.18,46.28,109.74,378.66,0
29324,146,2532.18,52.9,163.65,286.03,2
23292,146,1459.89,53.59,110.07,280.61,2
9060,2,2352.38,75.13,183.02,318.63,2
22871,146,1384.91,44.6,91.76,301.25,0
16627,2,3298.25,59.97,167.98,227.33,2
25254,146,1808.73,51.07,109.68,293.09,2
36055,298,2191.62,49.44,131.42,266.6,0
37316,2010,1517.88,44.53,120.74,289.0,2
25444,146,1842.57,52.08,168.35,252.74,2
37617,2010,1561.75,49.03,151.12,367.85,2
15183,2,3117.75,59.35,197.99,222.52,2
29718,146,2602.43,53.27,167.21,265.49,2
11957,2,2714.5,63.16,178.61,257.79,2
12297,2,2757.0,64.27,201.26,231.12,0
23681,146,1528.93,52.72,153.3,313.65,2
1842,2,1450.13,59.5,119.75,309.52,0
3362,2,1640.13,62.24,139.83,284.53,0
3742,2,1687.63,60.77,130.74,306.33,2
33337,298,1795.38,41.14,89.39,261.58,0
32044,298,1607.0,36.33,98.32,286.32,0
6856,2,2076.88,63.3,162.89,295.33,2
3389,2,1643.5,60.78,149.0,335.26,2
19322,146,753.67,40.43,80.62,346.96,0
15474,2,3154.13,59.57,213.47,235.07,2
8335,2,2261.75,75.85,156.14,264.03,0
24927,146,1750.67,52.38,124.96,297.84,2
19068,146,708.56,48.21,112.7,387.82,0
10543,2,2537.75,69.14,154.73,278.45,2
34856,298,2016.75,45.38,172.2,355.17,2
8090,2,2231.13,73.77,182.92,286.34,2
31763,298,1566.12,42.62,85.94,279.22,0
21949,146,1220.78,51.45,114.52,280.43,2
10979,2,2592.25,63.17,151.31,252.69,2
10192,2,2493.88,69.89,140.21,229.67,2
36889,2010,1455.62,48.57,155.14,335.1,2
30271,146,2700.58,36.56,108.35,210.17,1
5697,2,1932.0,59.25,173.79,304.77,2
28231,146,2338.02,54.03,180.55,343.22,2
6512,2,2033.88,62.07,148.48,308.77,2
4755,2,1814.25,65.04,188.37,324.82,2
19014,146,699.11,49.81,116.44,364.24,2
6453,2,2026.5,65.19,132.98,267.47,2
28954,146,2466.49,19.72,79.4,250.16,1
224,2,1247.88,62.83,137.65,352.89,0
19216,146,734.92,49.94,158.63,462.74,2
21593,146,1157.68,47.98,96.67,330.32,0
17610,146,449.17,47.78,64.41,460.32,1
13305,2,2883.0,61.6,216.72,210.47,2
37525,2010,1548.38,44.46,144.46,351.47,2
35100,298,2052.38,37.43,89.55,269.74,0
19602,146,803.35,49.78,101.03,367.11,2
24605,146,1693.37,52.05,123.57,281.19,2
14141,2,2987.5,61.73,186.4,234.22,2
2039,2,1474.75,62.13,158.64,342.39,2
6047,2,1975.75,62.84,140.56,319.03,0
25849,146,1914.5,52.68,154.2,361.02,2
19159,146,724.71,47.32,94.55,323.87,0
4087,2,1730.75,61.02,135.25,273.45,2
21920,146,1215.59,51.29,123.88,333.05,2
27010,146,2121.0,48.53,105.02,261.39,2
13855,2,2951.75,62.24,174.81,244.03,2
8328,2,2260.88,75.81,144.36,264.62,0
26119,146,1962.66,25.18,76.42,274.33,1
7022,2,2097.63,54.84,117.48,229.08,0
21290,146,1103.73,51.53,113.75,353.53,2
23116,146,1428.5,52.45,112.73,272.89,2
25697,146,1887.53,50.06,186.45,284.15,2
748,2,1313.38,58.54,138.12,366.17,2
28596,146,2402.94,51.91,155.66,238.38,2
31787,298,1569.5,47.97,115.71,300.07,2
10404,2,2520.38,69.06,158.56,272.56,2
35129,298,2056.62,48.59,108.8,295.71,2
33585,298,1831.88,49.01,104.2,258.55,2
17607,146,448.72,49.19,58.5,452.2,1
7545,2,2163.0,69.14,128.99,252.24,0
30459,146,2734.11,44.76,139.6,201.88,1
13649,2,2926.0,61.28,162.06,243.28,2
31795,298,1570.75,48.75,114.45,307.3,2
14080,2,2979.88,56.7,179.25,234.7,2
37837,2010,1593.75,45.75,141.64,282.98,0
31219,298,1486.38,44.3,75.49,290.87,0
32096,298,1614.62,50.98,143.58,334.11,2
35418,298,2099.0,49.86,107.4,267.81,2
34955,298,2031.25,41.95,110.86,269.22,0
19811,146,840.69,46.71,121.72,387.37,0
32608,298,1689.12,46.97,105.26,302.62,2
11251,2,2626.25,62.15,195.71,262.53,2
354,2,1264.13,59.61,127.06,321.1,0
220,2,1247.38,62.74,138.79,328.1,0
26826,146,2088.39,53.77,143.54,279.06,1
12394,2,2769.13,63.43,181.91,232.06,2
33187,298,1773.5,39.46,114.92,269.63,2
34277,298,1932.25,48.14,118.56,298.26,2
11247,2,2625.75,61.33,189.03,237.02,2
24428,146,1661.82,52.93,114.33,285.7,2
11317,2,2634.5,61.59,190.31,248.69,2
22848,146,1380.8,50.17,78.54,282.41,0
16884,146,319.94,52.14,62.41,546.02,1
27584,146,2222.96,55.22,136.55,299.16,2
21981,146,1226.41,52.83,123.61,364.37,0
31771,298,1567.25,39.73,81.13,303.62,0
10150,2,2488.63,66.25,146.68,268.35,2
9948,2,2463.38,71.96,172.52,298.06,2
21556,146,1150.98,52.02,153.5,386.96,2
12174,2,2741.63,64.23,197.33,270.27,2
6379,2,2017.25,61.11,148.52,333.43,2
27206,146,2155.75,53.83,138.36,346.25,2
8622,2,2297.63,74.89,164.73,298.16,2
17784,146,480.26,50.73,115.96,480.95,2
2116,2,1484.38,63.09,193.5,331.94,2
18546,146,615.44,38.56,62.05,367.84,0
31556,298,1535.75,48.59,121.08,340.28,2
37977,2010,1614.25,49.15,151.27,331.02,2
23129,146,1430.94,49.96,112.34,303.44,2
68,2,1228.38,61.52,110.52,312.29,0
19166,146,726.09,46.92,105.51,368.66,0
9338,2,2387.13,73.99,195.87,270.49,2
4978,2,1842.13,62.62,142.43,295.9,2
11249,2,2626.0,61.84,200.02,239.03,2
9072,2,2353.88,69.62,139.22,262.06,2
22670,146,1349.1,54.28,137.17,349.49,2
14407,2,3020.75,54.68,111.78,189.67,1
24002,146,1586.08,45.41,105.88,274.85,1
26301,146,1994.97,43.73,134.24,221.8,1
26561,146,2041.14,53.03,130.05,283.52,2
13450,2,2901.13,62.4,171.18,256.07,2
401,2,1270.0,59.55,163.82,386.84,2
19092,146,712.83,45.89,108.57,376.14,0
18253,146,563.17,45.83,60.2,390.95,1
20499,146,963.22,50.0,114.4,348.7,2
28408,146,2369.57,53.58,155.88,285.11,2
36319,298,2230.12,49.63,152.98,322.17,2
35688,298,2138.25,49.6,117.46,283.28,2
24863,146,1739.24,51.22,79.53,214.12,1
13337,2,2887.0,60.92,137.66,223.65,0
27831,146,2267.0,35.31,110.34,228.12,1
8986,2,2343.13,75.96,223.03,349.91,2
17566,146,441.4,48.35,57.07,424.44,1
20173,146,905.16,43.38,92.03,374.1,0
9913,2,2459.0,70.37,139.45,249.27,0
20941,146,1041.7,31.08,90.0,336.35,0
14384,2,3017.88,45.79,110.11,199.84,1
10746,2,2563.13,68.33,139.36,264.21,0
38105,2010,1633.0,48.74,129.14,256.59,0
1237,2,1374.5,59.03,145.14,334.86,2
35015,298,2040.0,45.2,126.88,332.84,2
1851,2,1451.25,59.83,145.25,344.43,2
4105,2,1733.0,61.6,129.52,264.51,2
13156,2,2864.38,61.35,186.67,235.8,2
8188,2,2243.38,70.02,134.09,245.56,0
37439,2010,1535.88,45.56,128.15,308.16,2
32324,298,1647.75,51.34,125.34,354.82,0
9554,2,2414.13,72.54,178.34,290.99,2
32438,298,1664.38,41.98,80.48,274.56,0
22555,146,1328.67,52.88,124.07,358.46,2
5332,2,1886.38,60.56,161.8,340.45,2
10011,2,2471.25,70.88,153.67,287.89,2
6269,2,2003.5,65.32,149.92,292.79,2
8645,2,2300.5,72.35,172.46,244.9,0
19461,146,778.36,47.8,111.84,385.78,0
23298,146,1460.96,53.4,121.96,292.36,2
7751,2,2188.75,70.01,153.28,270.55,2
35324,298,2085.25,48.21,93.57,254.06,2
26101,146,1959.31,36.01,121.36,265.83,2
29019,146,2478.07,51.72,171.03,327.53,2
23919,146,1571.3,53.43,170.0,297.7,1
9472,2,2403.88,73.45,147.17,236.23,0
10479,2,2529.75,64.21,68.8,223.4,0
16065,2,3228.0,60.18,179.78,230.49,2
16041,2,3225.0,59.16,176.43,233.74,2
7219,2,2122.25,66.69,146.42,271.97,2
29828,146,2621.94,51.43,112.35,221.75,1
6401,2,2020.0,66.15,131.85,217.92,0
15284,2,3130.38,60.35,176.63,244.82,2
28407,146,2369.41,53.63,155.09,282.7,2
32091,298,1614.0,51.29,137.68,325.34,2
11057,2,2602.0,62.34,167.22,281.01,2
497,2,1282.0,62.45,118.16,277.85,0
1558,2,1414.63,59.87,155.69,367.27,2
32225,298,1633.38,46.88,128.36,337.36,2
3190,2,1618.63,61.69,134.25,292.0,2
34436,298,1955.5,48.79,120.71,280.3,2
18498,146,606.91,49.31,109.36,473.31,2
7572,2,2166.38,68.3,141.71,249.07,0
1111,2,1358.75,62.19,120.11,296.56,0
17891,146,499.16,52.33,88.24,386.32,2
24603,146,1693.06,51.86,124.16,289.11,2
25720,146,1891.49,42.32,133.09,253.4,1
35111,298,2054.0,36.99,83.64,272.42,0
5775,2,1941.75,57.92,168.62,347.53,2
6433,2,2024.0,66.41,131.52,264.83,2
9001,2,2345.0,74.83,143.55,223.2,0
10858,2,2577.13,64.69,155.9,262.8,2
17382,146,408.64,52.52,92.29,455.23,1
34465,298,1959.62,49.1,141.54,307.84,2
19425,146,772.11,48.97,105.82,378.52,0
11075,2,2604.25,62.93,194.52,261.6,2
23847,146,1558.49,53.77,150.63,376.98,1
26821,146,2087.47,52.86,130.07,263.73,1
25798,146,1905.51,52.16,132.87,270.14,1
27140,146,2144.01,53.01,125.81,260.38,2
7695,2,2181.75,69.66,160.23,304.83,2
1015,2,1346.75,59.37,138.75,335.99,2
31035,298,1459.38,47.44,118.87,347.59,2
37350,2010,1522.75,45.81,141.2,336.73,2
25922,146,1927.45,25.13,85.53,275.04,1
23398,146,1478.79,53.52,128.21,351.91,2
14773,2,3066.5,59.2,157.64,229.22,0
5090,2,1856.13,62.8,145.5,298.8,0
1977,2,1467.0,60.94,188.56,317.71,2
29115,146,2495.14,53.32,171.26,302.06,2
34101,298,1906.88,40.94,70.04,214.18,0
10471,2,2528.75,63.78,63.89,208.25,0
17289,146,392.02,56.29,100.04,491.4,2
5518,2,1909.63,58.65,150.92,323.8,2
2818,2,1572.13,61.65,128.27,266.47,0
9086,2,2355.63,67.42,120.71,257.22,0
886,2,1330.63,61.14,148.48,362.87,2
7941,2,2212.5,72.18,154.67,309.87,0
30454,146,2733.19,41.4,144.07,222.83,1
22267,146,1277.47,51.99,118.04,347.77,2
29169,146,2504.75,52.73,149.12,237.04,1
35495,298,2110.12,45.48,101.28,300.85,2
16207,2,3245.75,59.54,193.09,243.98,2
3153,2,1614.0,60.45,142.32,320.51,2
28613,146,2405.99,50.61,187.15,241.94,2
15762,2,3190.13,59.33,160.68,222.4,0
20639,146,988.06,49.45,110.59,363.15,0
23424,146,1483.36,46.06,81.33,242.51,1
6653,2,2051.5,65.95,133.13,251.83,2
27014,146,2121.76,51.05,153.04,269.8,2
22426,146,1305.81,51.68,103.99,300.61,0
2833,2,1574.0,60.3,131.91,308.47,0
37952,2010,1610.62,49.35,172.67,358.32,2
36590,298,2269.88,47.83,121.87,286.86,2
3681,2,1680.0,62.41,151.6,334.23,2
12613,2,2796.5,63.45,168.95,289.56,2
34313,298,1937.5,46.66,112.15,284.15,2
26231,146,1982.47,49.17,134.67,268.71,2
159,2,1239.75,62.56,133.4,290.63,0
6916,2,2084.38,62.62,155.67,291.86,0
10999,2,2594.75,63.51,160.82,258.65,2
14315,2,3009.25,58.32,187.65,222.06,2
17426,146,416.41,53.03,91.43,435.5,1
23329,146,1466.44,53.67,106.73,300.36,2
37027,2010,1475.75,46.56,130.12,343.11,2
26778,146,2079.7,21.21,61.39,266.13,1
34931,298,2027.75,46.64,125.05,315.3,2
16665,2,3303.0,54.45,127.62,200.47,1
34556,298,1972.88,46.1,141.0,275.83,2
31181,298,1481.0,31.21,74.53,294.31,0
19024,146,700.79,49.83,112.89,429.26,2
35894,298,2168.0,50.68,144.5,323.6,2
28254,146,2342.14,53.28,163.18,243.02,2
29069,146,2486.91,52.34,176.96,244.36,2
11799,2,2694.75,61.42,158.1,222.77,0
14221,2,2997.5,60.66,169.3,236.4,2
33111,298,1762.25,48.1,117.85,289.48,2
33517,298,1821.88,42.8,88.48,272.0,2
11659,2,2677.25,61.76,206.47,265.17,2
26572,146,2043.13,53.3,133.25,293.13,2
30022,146,2656.38,50.9,155.51,247.51,2
16151,2,3238.75,58.57,154.0,222.81,0
17887,146,498.4,51.71,97.8,423.91,2
19829,146,843.89,47.52,106.48,361.71,0
9391,2,2393.75,74.59,158.54,264.05,2
17691,146,463.65,47.83,63.13,402.23,1
18850,146,670.0,41.84,108.51,414.02,2
17144,146,366.27,57.59,72.41,376.96,1
16948,146,331.37,57.82,81.78,431.65,2
33850,298,1870.38,45.03,147.66,344.89,2
12601,2,2795.0,63.93,174.62,261.43,2
12122,2,2735.13,46.31,139.49,233.78,0
37976,2010,1614.12,49.24,151.64,337.13,2
15397,2,3144.5,59.06,202.63,216.43,2
16450,2,3276.13,58.94,175.32,212.06,1
33805,298,1863.88,44.81,173.37,337.52,2
3063,2,1602.75,62.44,127.75,282.19,2
35542,298,2116.88,46.71,113.21,304.75,2
16268,2,3253.38,60.41,167.62,254.67,2
10167,2,2490.75,65.21,85.63,228.39,0
37287,2010,1513.62,42.89,113.78,291.36,2
29617,146,2584.45,53.63,151.97,261.57,2
35377,298,2093.0,34.47,66.11,247.49,1
2947,2,1588.25,62.28,151.08,321.43,2
36677,298,2282.62,45.4,119.62,280.89,2
35530,298,2115.12,45.08,103.95,282.06,2
6632,2,2048.88,66.12,136.5,274.33,2
19473,146,780.49,44.36,109.67,397.91,0
14241,2,3000.0,61.38,162.89,226.1,2
1176,2,1366.88,63.07,165.1,368.44,2
6910,2,2083.63,62.89,145.66,270.13,0
28928,146,2461.77,20.19,65.62,227.02,1
11933,2,2711.5,63.96,180.53,265.02,2
29695,146,2598.32,53.7,135.34,263.0,1
17772,146,478.13,49.89,114.65,492.89,2
28049,146,2305.71,53.39,147.88,277.28,2
16545,2,3288.0,59.71,192.4,232.22,2
20753,146,1008.48,50.28,120.68,360.8,2
17062,146,351.49,54.8,96.92,441.64,2
15761,2,3190.0,59.27,159.7,221.45,0
38219,2010,1649.62,40.24,72.99,269.36,0
25350,146,1825.8,51.14,114.52,267.67,2
30420,146,2727.1,10.16,91.56,227.13,1
21335,146,1111.81,50.84,143.62,366.09,2
15425,2,3148.0,57.31,156.39,209.78,2
23028,146,1412.8,54.1,146.89,348.99,2
26413,146,2014.78,37.02,125.73,259.71,1
18079,146,532.38,48.38,106.12,378.18,2
18758,146,653.39,45.98,96.45,393.89,0
32410,298,1660.25,48.45,172.5,379.85,2
34841,298,2014.5,45.88,164.57,300.99,2
12439,2,2774.75,60.74,189.44,266.59,2
6305,2,2008.0,64.72,138.25,283.71,2
14035,2,2974.25,57.59,152.68,208.91,0
14630,2,3048.63,52.66,151.09,199.81,2
30242,146,2695.55,50.6,176.06,235.33,2
1349,2,1388.5,58.71,126.17,303.21,2
8904,2,2332.88,70.58,131.81,235.75,0
26096,146,1958.39,39.24,106.19,230.56,2
33539,298,1825.12,34.15,58.87,299.06,0
27285,146,2169.77,53.42,118.47,257.46,2
15053,2,3101.5,58.99,178.34,236.38,0
36107,298,2199.12,49.31,144.42,319.25,2
10308,2,2508.38,70.22,130.29,260.0,0
11563,2,2665.25,59.33,180.35,210.7,2
32005,298,1601.38,49.32,120.79,349.94,2
22281,146,1279.91,52.4,117.23,381.34,0
19700,146,821.03,48.23,109.88,392.75,0
9950,2,2463.63,72.06,164.22,300.11,2
13317,2,2884.5,61.15,187.24,229.67,2
8026,2,2223.13,71.79,181.39,284.48,0
23179,146,1439.77,52.85,102.33,278.93,2
16904,146,323.6,52.81,74.86,527.9,1
20376,146,941.27,47.64,114.6,402.98,2
3880,2,1704.88,61.54,152.71,364.38,2
13190,2,2868.63,60.84,153.46,218.44,0
13329,2,2886.0,60.4,128.21,204.72,0
10681,2,2555.0,66.88,139.4,278.14,0
14356,2,3014.38,52.35,145.28,193.07,1
4388,2,1768.38,63.43,125.57,266.24,2
16393,2,3269.0,60.0,164.47,235.76,2
22899,146,1389.79,34.07,69.57,285.06,0
32882,298,1728.88,44.36,84.46,279.8,2
33375,298,1801.0,42.43,97.44,247.85,2
15806,2,3195.63,59.33,171.48,231.03,2
22984,146,1405.03,53.07,101.5,293.39,0
18137,146,542.6,50.27,107.94,434.52,2
23084,146,1422.86,36.5,66.13,276.48,0
13341,2,2887.5,61.27,150.94,209.42,0
1233,2,1374.0,59.85,144.27,310.16,2
27843,146,2269.14,16.07,111.34,248.9,1
7491,2,2156.25,69.23,157.55,299.1,2
34968,298,2033.12,42.84,129.0,285.98,2
20347,146,936.09,50.03,115.21,362.82,0
36380,298,2239.0,40.08,112.13,245.48,1
28796,146,2438.6,50.73,151.06,221.87,2
32303,298,1644.62,47.19,122.01,314.89,0
31562,298,1536.62,48.79,120.2,336.73,2
38184,2010,1644.5,51.38,178.27,311.51,2
30666,146,2770.84,51.87,86.4,203.76,1
14676,2,3054.38,59.81,158.63,237.06,0
7380,2,2142.38,67.26,137.56,274.85,2
36525,298,2260.38,49.08,129.59,264.11,1
8180,2,2242.38,69.53,116.31,238.52,0
26371,146,2007.31,26.66,94.85,244.89,1
29815,146,2619.66,50.86,134.34,224.69,1
10490,2,2531.13,66.84,81.47,214.74,0
20851,146,1025.7,51.13,126.51,380.86,2
34566,298,1974.25,46.03,132.81,259.17,2
12806,2,2820.63,61.11,181.71,285.81,2
21489,146,1139.24,50.72,107.1,310.16,0
4800,2,1819.88,59.81,159.57,304.32,0
33866,298,1872.75,43.67,143.27,307.98,2
5781,2,1942.5,58.17,164.53,369.69,2
16054,2,3226.63,60.3,172.37,235.89,2
22560,146,1329.59,51.73,99.16,243.66,2
22572,146,1331.72,38.94,74.57,291.2,0
13368,2,2890.88,61.57,156.27,238.46,2
27852,146,2270.66,26.63,112.4,241.68,1
30362,146,2716.89,53.03,183.84,251.89,2
15536,2,3161.88,59.71,215.49,246.54,2
8565,2,2290.5,75.28,158.05,270.19,2
32067,298,1610.5,50.4,126.71,280.94,2
38160,2010,1641.0,50.58,169.39,311.6,2
18062,146,529.34,47.43,68.23,389.52,1
695,2,1306.75,61.47,121.83,301.49,0
23335,146,1467.51,53.21,99.32,272.76,2
35909,298,2170.25,47.09,107.82,248.71,0
35617,298,2127.75,47.41,117.69,258.45,2
20625,146,985.62,42.84,91.67,319.86,0
12514,2,2784.13,62.05,158.97,265.86,2
31188,298,1482.0,30.98,70.92,297.16,0
8570,2,2291.13,75.35,160.85,262.11,2
20927,146,1039.11,48.58,103.21,341.55,0
26023,146,1945.44,33.71,111.44,269.25,1
6538,2,2037.13,64.08,111.76,223.05,0
33617,298,1836.5,47.58,121.55,318.36,2
10862,2,2577.63,65.07,151.95,259.2,2
6791,2,2068.75,63.17,132.82,275.79,0
27693,146,2242.47,55.55,165.9,302.98,2
1439,2,1399.75,59.09,128.16,295.62,0
37229,2010,1505.12,42.54,84.8,254.27,0
10060,2,2477.38,69.44,136.93,254.09,0
30477,146,2737.31,54.33,167.29,263.9,2
35386,298,2094.25,44.08,101.2,261.77,2
12954,2,2839.13,61.36,219.94,258.61,2
7431,2,2148.75,70.81,146.54,293.86,2
8916,2,2334.38,74.14,148.38,233.42,0
30006,146,2653.49,45.9,130.21,210.43,1
4799,2,1819.75,58.9,174.75,312.39,0
32826,298,1720.75,36.88,61.65,273.85,0
18829,146,666.19,45.82,96.94,370.31,0
33918,298,1880.25,47.43,119.85,343.85,2
31496,298,1527.0,46.94,112.38,309.25,2
11060,2,2602.38,62.5,171.08,285.74,2
15771,2,3191.25,60.09,182.26,232.54,2
31447,298,1519.88,46.2,111.73,285.51,2
34,2,1224.13,53.3,128.0,331.8,2
1806,2,1445.63,61.55,152.95,369.88,2
7159,2,2114.75,50.51,69.75,243.33,0
14380,2,3017.38,47.56,140.32,196.22,1
12641,2,2800.0,61.36,165.3,292.61,2
19295,146,748.95,40.98,75.07,318.04,0
13312,2,2883.88,61.59,211.75,232.94,2
2223,2,1497.75,61.54,139.35,341.86,0
180,2,1242.38,61.45,113.7,315.22,0
27975,146,2292.45,52.81,160.79,251.56,2
29458,146,2556.1,52.81,140.79,237.51,1
18879,146,675.18,48.1,105.09,374.95,2
19486,146,782.78,44.04,89.78,345.23,0
33043,298,1752.5,40.72,77.21,231.25,0
11560,2,2664.88,59.48,181.07,209.46,2
6774,2,2066.63,62.79,140.36,284.67,2
11506,2,2658.13,62.23,184.67,218.67,2
9755,2,2439.25,72.4,172.82,280.63,2
34377,298,1946.75,49.58,129.18,305.51,2
16103,2,3232.75,58.1,192.09,219.18,2
7540,2,2162.38,69.34,151.1,296.35,0
31882,298,1583.25,47.09,137.95,290.41,2
5311,2,1883.75,61.8,155.69,344.94,2
28830,146,2444.7,52.59,119.07,259.07,2
29673,146,2594.51,52.16,162.95,226.32,2
23035,146,1414.02,54.44,141.02,315.57,2
36335,298,2232.38,44.4,129.61,244.43,0
2061,2,1477.5,59.28,165.61,371.49,2
10432,2,2523.88,65.88,154.3,249.08,2
34189,298,1919.62,44.13,105.15,319.96,0
29499,146,2563.42,44.08,167.82,206.31,2
9348,2,2388.38,73.43,132.71,241.8,0
16203,2,3245.25,59.55,195.79,239.58,2
12816,2,2821.88,61.22,181.41,273.98,2
30537,146,2747.98,55.19,163.1,262.74,2
3795,2,1694.25,61.9,144.95,335.3,2
6158,2,1989.63,65.33,151.75,277.99,2
36053,298,2191.25,49.29,129.46,266.89,0
22131,146,1253.39,42.15,113.91,262.58,2
31951,298,1593.38,49.56,170.69,322.7,2
29471,146,2558.39,52.51,155.64,224.73,1
15142,2,3112.63,57.75,159.21,199.53,0
5195,2,1869.25,62.36,141.47,292.46,2
24481,146,1671.27,49.96,113.9,293.17,1
21224,146,1092.0,42.72,77.11,280.16,0
2496,2,1531.88,61.37,181.83,391.56,2
3539,2,1662.25,62.35,113.13,255.83,0
10602,2,2545.13,67.68,149.89,269.43,2
17886,146,498.25,51.64,95.38,407.41,2
4801,2,1820.0,60.63,151.23,290.53,0
29188,146,2508.1,52.32,151.57,293.94,1
26787,146,2081.38,26.51,55.97,219.76,1
5661,2,1927.5,59.6,117.64,249.29,0
37251,2010,1508.38,40.84,95.7,264.01,2
34830,298,2012.88,46.91,172.27,305.96,2
5494,2,1906.63,61.4,148.62,297.56,2
12700,2,2807.38,63.76,223.33,261.27,2
37084,2010,1484.0,47.15,131.25,354.81,2
9520,2,2409.88,72.62,146.98,246.76,2
353,2,1264.0,59.44,127.84,334.26,0
37897,2010,1602.62,46.33,144.15,315.49,2
20335,146,933.96,50.47,147.24,405.69,2
28498,146,2385.57,22.37,121.44,236.25,1
25414,146,1837.23,52.4,122.26,328.84,2
280,2,1254.88,60.31,160.99,388.76,2
30701,146,2777.08,35.07,121.96,209.76,1
33907,298,1878.62,46.1,120.29,324.53,2
386,2,1268.13,59.24,135.75,359.02,0
21260,146,1098.25,26.56,61.87,346.02,0
32681,298,1699.75,50.32,129.51,306.74,2
14423,2,3022.75,59.61,165.82,214.78,2
32994,298,1745.38,50.72,115.62,303.33,2
22906,146,1391.16,41.07,84.46,267.08,2
30950,146,2821.43,476.4,10.0,210.43,1
13667,2,2928.25,61.47,159.52,233.45,2
29148,146,2500.94,52.49,117.77,203.23,1
5084,2,1855.38,63.15,165.45,295.26,0
7630,2,2173.63,71.77,155.77,298.22,2
34786,298,2006.38,46.82,125.41,298.56,2
22880,146,1386.43,44.99,83.39,294.29,0
15289,2,3131.0,60.45,174.65,247.14,2
14173,2,2991.5,59.56,139.58,209.83,0
16270,2,3253.63,60.46,162.9,249.79,2
21829,146,1199.59,51.35,114.45,299.37,0
22176,146,1261.31,53.4,142.57,377.64,2
2492,2,1531.38,61.36,176.21,362.51,2
30869,146,2807.11,53.31,105.11,201.25,1
18751,146,652.17,44.23,92.29,350.97,0
2201,2,1495.0,62.8,159.76,366.73,0
10318,2,2509.63,68.89,152.26,240.87,0
2423,2,1522.75,61.43,149.31,306.58,0
36206,298,2213.62,36.59,118.4,275.87,1
7083,2,2105.25,42.94,79.67,243.5,0
36068,298,2193.38,49.2,123.88,296.19,0
25118,146,1784.5,49.71,103.92,259.03,1
5512,2,1908.88,58.25,148.12,338.89,2
25742,146,1895.45,50.51,160.88,270.59,2
12089,2,2731.0,43.09,127.47,219.94,0
12074,2,2729.13,49.75,173.24,216.16,2
27612,146,2227.99,47.54,163.47,274.1,2
4141,2,1737.5,59.45,144.57,332.89,2
3051,2,1601.25,61.16,89.86,248.38,0
23061,146,1418.59,52.14,99.25,308.85,0
33625,298,1837.62,48.51,116.36,320.66,2
14106,2,2983.13,61.89,176.04,247.15,2
15991,2,3218.75,58.13,174.31,222.76,1
12530,2,2786.13,64.34,161.5,269.24,2
2796,2,1569.38,61.87,147.67,326.02,2
3982,2,1717.63,43.86,79.94,277.39,0
20997,146,1051.76,51.03,105.57,367.45,0
29777,146,2612.8,52.44,142.86,267.72,2
32812,298,1718.75,35.42,66.25,268.21,0
24287,146,1636.68,39.09,132.33,294.33,1
31764,298,1566.25,42.29,86.87,277.2,0
15919,2,3209.75,58.97,197.74,218.08,2
11941,2,2712.5,64.67,186.19,256.55,2
27759,146,2254.2,47.44,201.94,269.6,2
24223,146,1625.24,52.87,205.66,342.1,2
35541,298,2116.75,46.7,112.21,299.09,2
19196,146,731.42,50.05,107.57,364.03,0
19151,146,723.34,47.87,145.27,372.94,2
9414,2,2396.63,75.36,155.92,275.76,2
19298,146,749.4,38.4,81.96,322.15,0
21828,146,1199.44,51.29,116.46,305.74,0
2451,2,1526.25,62.67,157.0,393.16,0
28475,146,2381.45,29.55,146.98,242.19,2
13444,2,2900.38,62.46,166.81,248.46,2
32707,298,1703.5,50.09,120.3,328.99,2
29869,146,2629.26,51.4,227.54,262.49,2
21851,146,1203.4,52.56,132.79,388.34,2
34341,298,1941.5,48.71,113.27,294.19,0
25361,146,1827.78,51.46,120.44,265.36,2
17008,146,341.88,53.59,64.9,454.57,1
26237,146,1983.54,52.51,172.43,300.29,2
31379,298,1509.75,47.23,101.11,282.79,2
24331,146,1644.45,52.0,154.96,307.4,2
5571,2,1916.25,59.13,190.41,271.58,2
12103,2,2732.75,46.35,139.66,226.04,0
10529,2,2536.0,70.28,149.63,279.96,2
22111,146,1249.73,51.31,156.25,318.37,2
18341,146,578.87,46.16,100.3,410.74,2
18591,146,623.52,40.41,68.0,349.1,0
3132,2,1611.38,61.3,145.37,328.36,2
32064,298,1610.0,50.5,144.34,309.61,2
25912,146,1925.62,42.81,128.72,243.51,1
25977,146,1937.21,51.93,161.41,331.78,2
2636,2,1549.38,61.91,159.66,362.39,2
37140,2010,1492.25,46.25,124.39,265.71,0
11001,2,2595.0,63.28,163.24,262.88,2
8496,2,2281.88,74.36,188.27,283.48,2
11476,2,2654.38,63.05,167.45,226.19,2
27277,146,2168.4,53.3,120.9,256.55,2
22145,146,1255.83,53.06,183.74,407.68,2
3975,2,1716.75,39.71,78.31,276.36,0
5547,2,1913.25,58.35,165.3,342.54,2
19411,146,769.52,49.65,109.16,334.1,2
